consumer_id,ae264e3637204a6fb9bb56bc8210ddfd_type_sensitivity,4d5c57ea9a6940dd891ad53e9dbe8da0_type_sensitivity,9b98b8c7a33c4b65b9aebfe6a799e6d9_type_sensitivity,0b1e1539f2cc45b7b9fa7c272da2e1d7_type_sensitivity,2298d6c36e964ae4a3e7e9706d1fb8c2_type_sensitivity,fafdcd668e3743c1bb461111dcafc2a4_type_sensitivity,f19421c1d4aa40978ebb69ca19b0e20d_type_sensitivity,2906b810c7d4411798c6938adc9daaa5_type_sensitivity
400b0b26df05490381f988a896541cf6,0.0,0.6754,0.0,0.41188888888888886,0.0,0.0,0.0,0.0
400b14d6db8e419fb7e9b8ee738dab3e,0.11923076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400d0536e8794cbb855b0d882d67cbda,0.0,0.0,0.12314285714285714,0.0,0.12595238095238095,0.058777777777777776,0.0,0.0
400ec2d34163424787f1c23e14822e73,-0.012371428571428566,-0.1298,-0.2596,-0.0649,-0.052979591836734695,-0.1298,-0.2596,-0.1298
40145bb3b5fa40308142041742753599,0.0,0.0,0.0,0.0,0.0163265306122449,0.0,0.0,0.0
401540c42ab34de1b873b34bf46e9149,-0.1358,-0.1358,-0.2716,-0.0679,0.25477551020408157,-0.06850000000000002,0.013199999999999967,-0.1358
4018381562d645bca291b2ea87413258,-0.3284,-0.3284,-0.6568,-0.1642,-0.4691428571428572,0.051799999999999936,0.3243999999999999,0.18945714285714285
401b7219cb274c57ae4d07232f029e0f,0.0,0.43879999999999997,0.6268571428571429,0.0,0.6704081632653062,0.0,0.0,0.0
401f773670d94a7488581e99777c6c8f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402643d64e3941c6acd9b00798a8c07d,0.0,0.128,0.8380000000000001,0.0,0.14346938775510204,0.0,0.0,0.0
402c544727ae422bbe2d1ad7efcaf49a,0.3327142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402d0d57aacc4533ab4384581d0fae61,0.0,0.0,2.818857142857143,0.0,0.0,0.0,0.0,1.8471428571428568
4032939f81d0437db6b79b1eadbdb8c4,-0.26480000000000004,-0.26480000000000004,1.2924,-0.13240000000000002,-0.3782857142857143,-0.26480000000000004,-0.5296000000000001,-0.26480000000000004
40350eec33374b368e7f19700958efc0,0.0,0.0,0.0,0.0,0.0,0.0,0.047599999999999996,0.0
403903dd849c4fb7932d2e0baa001b5d,-0.38659999999999994,-0.38659999999999994,-0.7731999999999999,-0.19329999999999997,0.18220408163265298,-0.38659999999999994,0.514,-0.38659999999999994
40399df768594afaa13aaca0b273608d,-1.4258,-1.4258,-2.370171428571428,-0.7129,-2.036857142857143,-0.7814666666666665,-1.5108000000000001,-1.4258
403aa8e5b89e4f48a38b055e6237aee8,0.3422857142857143,1.377,2.2208571428571426,0.0,0.0,0.0,0.0,0.0
40442f4692e4493d93ca58a439ff6b50,-1.1998,-0.002200000000000024,-1.7041714285714284,-0.5999,-1.714,0.0214500000000001,-2.3996,-0.6619428571428572
404756e217724ffba736b5b820323d58,0.0,0.0,0.0,1.1266,0.0,0.0,0.0,0.0
404ba9109a7f4aa384329a925f76c47d,-1.0688,0.4382,-2.1376,-0.5344,-1.5268571428571427,0.033800000000000094,0.48268571428571433,0.48891428571428597
404bff404fbc4024bfd1da1134594b3f,-2.6558,-1.3648,-5.3116,-1.3279,-3.794,-1.8668,0.0,-2.6558
404f4a94472540d0a7871513a07f375e,-0.0658,-0.0025000000000000022,-0.1316,-0.0329,-0.094,-0.0658,-0.1316,-0.0658
4050e4bc05604491956d59f91d96d4d0,-0.2774,-0.2774,-0.5548,-0.1387,-0.024448979591836752,-0.07560000000000003,-0.5548,-0.2774
4051d8962dfd4b39ab77d39f6440ccb8,-0.7986,-0.3435999999999999,-1.5972,-0.3993,-1.1408571428571428,-0.7986,-1.5972,-0.20310000000000006
4055bb9c2f3c410a88da90791b9253e5,-2.0336000000000003,-1.3858000000000001,-1.4857714285714292,-1.0168000000000001,-1.729746031746032,-2.0336000000000003,-4.067200000000001,-2.0336000000000003
405abb415d4b44379feec2185f49cee3,-0.011857142857142877,-0.07260000000000001,0.05257142857142853,-0.0615,0.04612244897959182,-0.123,-0.246,-0.123
40610dc7b61f4e6abaa83bd2ade8d231,-0.2822,-0.2822,-0.5644,-0.1411,0.045224489795918386,-0.08680000000000002,-0.5644,-0.1632
406324ecb02d4fb6997b78e9455bc659,0.08085714285714286,0.0,1.0302857142857145,0.0,0.0,0.0,1.3699999999999999,0.9341999999999999
406b1422299944039e05c12a48dba84a,-0.8385999999999999,-0.8385999999999999,-1.6771999999999998,-0.03224999999999998,-1.198,5.532000000000001,1.4048000000000003,0.9164000000000001
406e02eb805440949a9c37122c75d2f8,-0.246,-0.246,-0.492,-0.123,-0.3514285714285714,-0.246,-0.492,-0.246
4071653f161042b2bf21a1c18c093a33,-1.4052000000000002,-0.42400000000000004,-2.8104000000000005,-0.7026000000000001,-2.0074285714285716,-1.4052000000000002,-2.8104000000000005,-0.6427714285714287
4078608e9fe649918845fdb162bdb094,0.0,0.0,0.03457142857142857,0.0,0.02880952380952381,0.0,0.0,0.08971428571428572
40843c1d01874dfb9b93f5daa639c2f9,-0.4598000000000001,-0.4598000000000001,1.2158285714285715,0.3069333333333333,-0.6568571428571429,0.44610000000000005,-0.9196000000000002,-0.4598000000000001
408574b846484c9f97f458b678a01a0e,-0.005,-0.005,-0.01,-0.0025,-0.0071428571428571435,-0.005,-0.01,0.08492857142857142
408c1015bbf04d6b975f374c00f69dcd,-0.391,-0.391,-0.782,-0.1955,0.483673469387755,0.2883000000000001,0.5104000000000001,-0.391
408d9cb496c148a199e4df7cd31452ce,0.13748571428571427,-0.0708,-0.1416,-0.0354,0.05702040816326532,0.02145925925925928,-0.1416,-0.0708
409c069b95af4a6f91c708eaa7e90714,-0.7314,0.35700000000000004,-1.4628,-0.3657,-1.044857142857143,0.20139999999999994,-1.4628,-0.7314
409e23b7a2dd4359a79303fe3898d9a9,-0.10539999999999998,-0.10539999999999998,-0.21079999999999996,-0.05269999999999999,-0.15057142857142855,-0.10539999999999998,-0.21079999999999996,-0.10539999999999998
40a030abad2b480d8ef6a31b6238a0e8,0.003285714285714292,-0.034999999999999996,-0.06999999999999999,-0.017499999999999998,-0.049999999999999996,-0.034999999999999996,-0.06999999999999999,0.03914285714285713
40a1358e6ff240739e72a0c39c9ecdbd,-0.053200000000000004,-0.053200000000000004,-0.10640000000000001,-0.004750000000000002,-0.076,-0.053200000000000004,-0.10640000000000001,-0.053200000000000004
40a3787d59a64cc9bddfff505cbcc554,-0.9296000000000001,-0.9296000000000001,-1.8592000000000002,-0.46480000000000005,-1.328,-0.9296000000000001,-1.8592000000000002,-0.9296000000000001
40abb553ffed4b1aa69d65c96fc0d5a8,-0.2440571428571429,-0.17400000000000002,-0.5244000000000001,-0.13110000000000002,-0.10702040816326533,-0.26220000000000004,-0.5244000000000001,-0.26220000000000004
40add65eeccb484eb5567ac2c81601f2,-0.05147142857142857,-0.3198,-2.0667999999999997,-0.5166999999999999,-0.42179591836734687,-1.0333999999999999,-2.0667999999999997,0.6335999999999998
40b18766e22647e3ac27f7ae7c4844d5,-1.1152,0.0,-2.2304,-0.28314999999999996,-1.593142857142857,-1.1152,-1.6564,-1.1152
40b746a0008f476e92c356dd8a3ec666,-0.41848571428571424,-0.8981999999999999,-1.079542857142857,-0.44909999999999994,-0.5978367346938774,-0.8981999999999999,-1.7963999999999998,-0.8981999999999999
40baeb85957441709f5184161a22068c,-0.3036,-0.3036,-0.6072,-0.010300000000000021,-0.4337142857142857,-0.3036,0.0040000000000000036,-0.3036
40bb30fe65624a638d3148dfb4af92d9,0.0,0.5682,0.0,0.0,0.5178571428571429,0.0,0.0,0.0
40bb82c9ab8741da80a8b1c00758b2d4,-0.0086,-0.0086,-0.0172,-0.0043,1.4577142857142857,-0.0086,-0.0172,-0.0086
40bbc83401e74e71ace9e09af32c516e,-1.19,-0.33420000000000005,-2.38,-0.595,-0.5602040816326532,-1.19,-0.35960000000000003,-1.19
40bc3cf593394618b90f6d79e198867a,0.0,0.0,0.0,0.0,0.0,1.6219999999999999,0.0,0.0
40c068d24b4c48e995bbbc6351429157,-0.1618,-0.1618,-0.3236,-0.0809,-0.0660408163265306,-0.1618,-0.27315555555555554,-0.1618
40c15d841bd9499f885a2b485fcb689a,0.0,0.0,0.06066666666666667,0.0,0.1,0.04566666666666666,0.0,0.0
40c7f044b1cb4eda9de3789b08025b7e,-0.8459999999999999,0.3506,-1.6919999999999997,-0.42299999999999993,-1.2085714285714284,-0.8459999999999999,-1.6919999999999997,-0.8459999999999999
40ca4949bc5d4567b2521ce9a1ddd6e8,-0.7242,0.0,-1.4484,-0.3621,-0.8213061224489796,-0.7242,-1.4484,-0.7242
40cbde3c5aed4be6840e68dcf3168def,0.05442857142857142,-0.178,-0.356,-0.089,-0.2542857142857143,-0.178,0.11099999999999999,-0.178
40ce078d5b2a43d19138a788754520be,-0.30174285714285726,-0.579,-2.5772000000000004,-0.6443000000000001,-1.840857142857143,-0.39764999999999995,-2.5772000000000004,-1.2886000000000002
40ce68d83c7b4edc95b47317fb4b6e70,-0.1116,-0.1116,0.6430857142857144,-0.0558,0.1402142857142857,-0.1116,2.3284000000000002,-0.1116
40d8739cf2ac400d85efe192c3b41a34,0.0,0.0,0.08971428571428572,0.0,0.0,0.05955555555555556,0.0,0.0
40e4c7bfcfd6412595eb854d5db28e1e,0.0,0.0,0.0,0.0,0.0,0.27511111111111114,0.0,0.0
40fd005893554e0085a00baa8649d841,-0.8470285714285716,-0.3558,-0.8889142857142858,-0.6583,-1.880857142857143,-1.3166,-2.6332,-0.33852857142857146
40ffe62904854748b1b19de2233e38e5,-0.5904,-0.5904,-1.1808,-0.2952,-0.8434285714285714,-0.5904,-1.1808,-0.5904
4109b7b0a77a4f5ab2d2ae906290110d,-1.6318000000000001,-0.20840000000000014,-3.2636000000000003,-0.8159000000000001,-2.3311428571428574,-0.40305,-3.2636000000000003,-1.6318000000000001
4115d8c8857844df976f78f9456c9b8e,0.0,0.24500000000000002,0.5405714285714287,0.0,0.5714285714285714,0.12250000000000001,0.0,0.0
411df4b79900411c959c0cb5fa1a7564,-1.4606,-1.4606,-2.9212,-0.7303,-0.7657142857142857,6.839700000000001,-2.9212,-1.4606
411fed1076014817b31b204ab3b32d93,0.12619999999999987,-0.5968000000000001,-1.1936000000000002,-0.29840000000000005,-0.8525714285714286,-0.5968000000000001,-1.1936000000000002,0.4492
4123b9264671440298be32ac008f7249,-0.2672,-0.2672,0.4727428571428572,-0.1336,0.9664489795918368,-0.2672,-0.24164999999999992,-0.2672
412b0e6652aa497ab9925526c98510f1,0.0,0.0,0.0,0.0,0.0,0.20083333333333334,0.0,0.14100000000000001
4130eeb519384c549daa23a49141bcde,-0.07139999999999999,-0.07139999999999999,-0.14279999999999998,-0.035699999999999996,-0.102,-0.07139999999999999,-0.14279999999999998,-0.07139999999999999
41354aa288d14c75b25b41f5781a0a90,0.0,0.0,3.0213333333333336,0.55585,0.0,0.0,2.369111111111111,0.4232857142857143
413e24846bd646c28eeb46009df0834d,0.002942857142857143,0.0323,-0.010400000000000001,0.00155,-0.007428571428571429,-0.005200000000000001,-0.010400000000000001,-0.005200000000000001
4142f5e23db741b1af4be0287dc91c1c,0.09980000000000007,0.0762,-0.4784,-0.1196,-0.3417142857142857,-0.2392,0.06467692307692303,-0.2392
41432b5e320846288781470dcc1ce194,-0.47400000000000003,-0.47400000000000003,-0.9480000000000001,-0.23700000000000002,-0.6771428571428572,-0.47400000000000003,0.8871111111111109,-0.47400000000000003
4145ed547ce34076a7aa44125654e170,-0.7058,-0.7058,-1.4116,-0.3529,-0.28808163265306125,0.1915000000000001,-1.4116,-0.7058
41486bbaab7a49e2afc05d2b48d3b00f,-1.1468,-1.1468,18.12582857142857,-0.5734,-1.6382857142857143,-1.1468,25.4896,-0.008514285714285563
4149aac56c0b4732b0329762e50772a2,0.19285714285714287,0.0,0.0,0.0,0.07755102040816327,0.0,0.0,0.0
414cb3b80a7a44bdba702129160c4b9e,0.0,0.0,0.0,0.0,0.3442857142857143,0.0,0.0,0.0
414fa303c4454d7c83660df0603d153c,0.4667428571428573,-1.2053999999999998,-2.4107999999999996,-0.6026999999999999,-0.4919999999999999,-0.05489999999999995,-2.4107999999999996,-1.2053999999999998
4150dd859f444e338eadb7e570a0e183,-0.0514,-0.0514,-0.1028,-0.0257,-0.07342857142857143,0.1442153846153846,-0.1028,0.11460000000000001
415414bb037949cdad37ac07d89f3deb,-1.4496,-1.4496,-1.4814857142857143,-0.7248,-2.0708571428571427,-0.3702,-2.8992,-1.4496
4154541659f94da3a2e359cd419f8b33,-0.15799999999999997,-0.15799999999999997,-0.31599999999999995,-0.07899999999999999,-0.049387755102040805,0.019700000000000006,-0.31599999999999995,-0.15799999999999997
41576d9278374b85be60bb9c2ebb2db1,-0.035199999999999995,-0.035199999999999995,0.2121714285714285,-0.017599999999999998,-0.05028571428571428,0.0344,-0.07039999999999999,0.10129999999999999
416289a8e8e04d50b5fb4c5c0a5a0564,0.0,0.6128,0.0,0.0,0.7565306122448979,0.0,0.0,0.6511428571428571
416454937dd042e7b7b74b99535a74f4,-0.3824,0.39919999999999994,-0.7648,-0.1912,-0.25795238095238104,-0.1652,-0.7648,-0.3824
4169cc2f33c24b429bef7b33124b0d16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416e2f362d2b413189449e062dc9a301,,,,,,,,
416fa60078fd4121b15416f2806d7a7c,-0.1658,0.00259999999999998,-0.3316,-0.0829,-0.23685714285714285,-0.1658,-0.3316,-0.1658
4174e26000f542c6bc5dfb2b1aadbd50,0.0,0.1378,0.0,0.0,0.0,0.0,0.0,0.0
417528c290084ab0aaf37a3f8b164212,-0.1096,0.10420000000000003,-0.2192,-0.0548,-0.15657142857142858,0.2371999999999999,-0.2192,0.015399999999999992
41759218f61546e49f0c02e98f24028e,-0.6178,-0.6178,-1.2356,-0.3089,-0.8825714285714286,-0.6178,-1.2356,-0.6178
4177c85d48f047e29db682c8f87aaac8,-0.12119999999999997,-0.4242,-0.8484,-0.2121,-0.36426530612244895,-0.4242,-0.8484,0.17694285714285715
4178b9ae5e874f48b27514bf09f1437c,0.039142857142857146,0.0,0.0,0.0,0.0,0.174375,0.0,0.0
417c8e42cba54dd0ba1ea7ee079ef87a,-0.10399999999999998,-0.10399999999999998,0.3806153846153847,-0.05199999999999999,0.20571428571428574,0.17110526315789476,-0.20799999999999996,-0.10399999999999998
4180446d6f81480cbc467b969b9559bc,-0.5548,3.382575,-0.4290285714285714,-0.2774,0.2541632653061226,-0.5548,-1.1096,-0.5548
4181890d96874b49a39fbcb22cb48853,0.0,0.0,0.0,0.0,0.0,0.0,1.8192,1.212142857142857
4188dff279ec47e085789223c8d1264b,-0.6628000000000001,-0.6628000000000001,-1.3256000000000001,-0.21925,-0.270530612244898,0.049575000000000015,-1.3256000000000001,-0.6628000000000001
418a662338a24c1281854e49bfd9269e,-0.48660000000000003,-0.15780000000000002,-0.9732000000000001,-0.24330000000000002,-0.6951428571428572,0.12239999999999993,0.48839999999999983,-0.05824285714285722
41937f6173f443d3a5d5dfb5ad67746d,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0
419bafec9bda42e58305020f3108358c,0.6866666666666668,0.0,0.0,0.0,0.0,0.5885714285714286,0.0,0.18441666666666665
41a140a85d05424489c6d0c264ba68d8,-6.666666666674815e-05,-0.465,-0.5430769230769232,-0.2325,-0.6642857142857144,-0.465,-0.93,-0.465
41aaf597e9524875a1cdf4a2d9adfe00,-0.0298,0.0722,-0.0596,-0.0149,-0.04257142857142857,-0.0298,-0.0596,-0.0298
41aee69895c341108f1e4d65a711f8b9,0.08602857142857138,-0.13240000000000002,-0.26480000000000004,-0.06620000000000001,-0.1891428571428572,-0.13240000000000002,0.08686666666666665,-0.13240000000000002
41afeb5ecf2b493282ee6e71942cb029,-0.2704,-0.2704,-0.08665714285714285,-0.1352,0.13571428571428573,-0.2704,-0.5408,-0.2704
41b149b89f654dcbbd9906cec1037a37,0.0,0.0,0.0,0.0,0.0,0.014599999999999998,0.0,0.0
41b41a91a8c54404950837d458c3a41a,0.0,0.8,0.0,0.0,0.0,0.0,1.1035999999999997,0.0
41b596c1f10d48f293227c259f141d42,-0.3306,-0.3306,0.27451428571428577,0.14689999999999998,-0.4722857142857143,1.7215249999999997,-0.6612,-0.3306
41c277ecffe74f16be9c7033c632340c,0.0,0.0396,0.0,0.0,0.0,0.0,0.0,0.0
41c5f4d2e62b47058a65cdeddede89dd,-0.5138,0.0,-1.0276,-0.2569,-0.734,0.11520000000000001,-1.0276,-0.13194285714285714
41ca7dbb0a4a487da4f9969f7cd6984b,-1.2098,0.0,-2.4196,-0.6049,-0.1360879120879121,-1.2098,-2.4196,-1.2098
41cc688935334060b619a4e9e35578cd,-0.35159999999999997,-0.35159999999999997,-0.7031999999999999,-0.17579999999999998,-0.5022857142857142,0.2244000000000001,-0.7031999999999999,-0.35159999999999997
41e399128ba248569157f70a30379f65,-0.08880000000000002,-0.08880000000000002,-0.17760000000000004,-0.04440000000000001,-0.10706122448979594,-0.08880000000000002,0.0,-0.08880000000000002
41e4610d1aa74853b2d590e321699b1c,0.33275,0.0,0.0,0.0,0.0,0.0,0.0,0.8122857142857145
41e8409476044c8cae5d146960eaf88f,0.21288571428571412,-0.6704000000000001,-1.3408000000000002,-0.33520000000000005,-0.9577142857142859,-0.1996941176470588,-1.3408000000000002,-0.6704000000000001
41eb66dfb4824a029f7abb81c140c267,0.09165714285714292,0.45840000000000003,-0.6744,-0.1686,0.16352380952380965,-0.3372,9.2516,-0.3372
41ebfd4601c44c69a53bb4359e2d3666,0.0,0.0,0.0,0.0,0.0,0.45433333333333337,0.0,0.0
41ec861919494c089c4ff9ddad44bc4d,0.0,0.0,0.0,0.0,2.786326530612245,0.0,0.0,0.0
41ed54800a2042988866ecd7d971e2e5,-1.7962,-1.7962,-3.5924,-0.8981,-2.566,-0.9230499999999999,-3.5924,-1.7962
41f309195094400fa971fe39673b35c7,0.13187142857142858,-0.41319999999999996,-0.8263999999999999,-0.20659999999999998,-0.5902857142857142,0.3516333333333333,0.03740000000000006,0.16565714285714286
41f61457312a4186a7c3160e66f013e5,-0.058600000000000006,0.08619999999999998,0.045085714285714264,0.018,-0.08371428571428573,0.019299999999999994,-0.11720000000000001,-0.058600000000000006
41f7c11743e14922b4b66b941d894354,-0.27517142857142857,-0.40659999999999996,-0.8131999999999999,-0.20329999999999998,-0.5808571428571428,-0.40659999999999996,-0.7472,-0.40659999999999996
41f80ce7d1034e3d8ca1d2768f7b3e09,-1.1896,-0.2418000000000001,-2.3792,-0.5948,0.4771020408163262,0.005499999999999972,-2.3792,-0.04788571428571427
41f9e7e0d8c644bb8b3f9c3a8699dc53,0.0662857142857143,0.0,-0.076,-0.019,-0.054285714285714284,-0.038,-0.076,-0.038
41fa5270894247bd86a50a0b072449df,0.0,0.0,0.0,0.0,0.06061224489795919,0.05940000000000001,0.0,0.0
41fb0042a8cf41799cbdba83425478a1,-0.046,0.2444,-0.092,-0.023,-0.06571428571428571,-0.046,0.2784,-0.046
42023cd8387840388f7df528de2dbbe2,-0.6263500000000001,-0.8936,-1.7872,-0.4468,-0.9861632653061224,-0.39629999999999993,-1.7872,-0.8936
4202b82c9a504e048d7e5f20fe687c6a,-1.3994,-1.3994,-0.5153714285714284,-0.4264,-1.4815238095238095,-1.3994,-2.7988,-0.49758181818181824
4202baa282014408a665fcbb58941620,-0.4932,-0.4932,-0.9864,-0.2466,-0.7045714285714286,0.5316000000000001,1.9267999999999996,-0.4932
42047da7b4444c408754ec94d113ee5f,-0.1282,-0.1282,-0.2564,-0.0641,-0.05457142857142857,0.1396,0.15319999999999992,0.27194285714285715
4207564081d246028df41d9dc0f4f6e5,-0.0132,-0.0132,0.27217142857142856,-0.0066,-0.018857142857142857,-0.0132,0.288,-0.0132
42085a2ff6b8457fbd59029593406e26,-0.058600000000000006,-0.058600000000000006,-0.11720000000000001,0.02839999999999999,0.09791836734693872,0.11089999999999997,-0.11720000000000001,-0.058600000000000006
4208fdb8007e44f989539c206e9c277c,-1.5943999999999998,-1.5943999999999998,-3.1887999999999996,-0.7971999999999999,-2.2777142857142856,0.25760000000000005,-3.1887999999999996,-1.5943999999999998
42096ce6b92542d2a8f8250f260f8a08,-0.050257142857142875,-0.14740000000000003,-0.29480000000000006,-0.07370000000000002,-0.025714285714285738,-0.14740000000000003,-0.29480000000000006,-0.04497142857142859
421260f3c6cf49018be314fa93446ff9,0.3336923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421b51d693fa439aa002c60317056901,0.04730909090909088,-0.1286,-0.2572,-0.0643,-0.18371428571428572,-0.1286,-0.2572,-0.1286
421ed5bbb1ee49bcac53da61d1d02c4f,-0.0438,-0.0438,-0.0876,-0.0219,-0.06257142857142857,-0.0438,-0.0876,-0.0438
422466659dc94890a4e044633de07d39,-1.0012,-1.0012,-1.3785538461538462,-0.5006,-1.4302857142857144,-0.1873000000000001,-2.0024,-0.3912
4225e40a26b24128890708144eab8a5e,-0.8952,-0.8952,-1.7904,-0.0008500000000000619,-1.278857142857143,-0.2927882352941176,-1.7904,-0.8952
422631a65e9242009e76974de2e350d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112857142857143
422a5be8f91e4a65854b715254db72e4,0.1595714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422b5109db734d52825cc7e02ba5ab7c,-0.2166,-0.2166,-0.4332,-0.1083,-0.30942857142857144,-0.2166,-0.4332,-0.2166
42356a716cc04449888a67939d08a18b,-0.11400000000000002,-0.11400000000000002,1.036285714285714,-0.05700000000000001,-0.16285714285714287,-0.11400000000000002,-0.22800000000000004,0.12428571428571429
423dcd0eef994564a5eb93b450cd13c5,0.5275714285714286,0.0,0.0,0.0,0.0,0.1261,0.0,0.0
42432413aab94bb4ae54d7d097c371f5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12185714285714286
424fa072fc4347a38a85285591e5821a,-0.013800000000000002,-0.013800000000000002,0.8744,-0.006900000000000001,-0.019714285714285715,-0.013800000000000002,-0.027600000000000003,-0.013800000000000002
4250e698f1e942f68baa7ebbe033ad65,0.3396571428571429,0.2473,1.0196,-0.1996,-0.5702857142857143,-0.3992,-0.7984,0.36665714285714285
4255371be3b243fd842bc88be8d80ff0,-0.8704000000000001,-0.8704000000000001,-1.7408000000000001,-0.43520000000000003,-0.604857142857143,-0.29990000000000006,-1.7408000000000001,-0.22754285714285719
4255c07360cd4efb9fcc401dfcc995ae,-0.10600000000000001,-0.10600000000000001,-0.21200000000000002,-0.053000000000000005,-0.0561904761904762,-0.10600000000000001,-0.21200000000000002,-0.030285714285714294
425a1b6efc454b329d8723f9966cf72f,0.012742857142857144,-0.1494,-0.2988,-0.0747,1.0977142857142859,-0.1494,-0.2988,-0.1494
425baccbe9154f13844934c24b68b38e,-0.3774,0.041000000000000016,-0.7548,-0.1887,-0.5391428571428571,-0.3774,-0.7548,0.03793333333333333
425ca6cede40446280b4368d9bf8de72,-0.5197999999999999,-0.2833,-1.0395999999999999,-0.25989999999999996,-0.7425714285714285,-0.5197999999999999,-1.0395999999999999,-0.025383333333333268
42636c607b97409ca9d284a8d13405ba,0.14485714285714285,0.0,0.0,0.0,0.09897959183673469,0.18250000000000002,0.06839999999999999,0.0
4264b1d027cc493281bba4f44bfedaca,-2.1094,-2.1094,-4.2188,-1.0547,-0.8532087912087916,-2.1094,-4.2188,-1.3658285714285716
4265aed052a445d8a7e72c9ae16b77e0,-0.039400000000000004,0.0,0.05805714285714285,-0.019700000000000002,-0.056285714285714286,0.04369999999999998,-0.07880000000000001,-0.039400000000000004
4272f84fac8744f39cca36e2b957926b,-0.017599999999999998,-0.017599999999999998,0.2973714285714286,-0.008799999999999999,-0.02514285714285714,-0.017599999999999998,0.5448000000000001,-0.017599999999999998
427ad78ade6547a49e59cd1fb2ca3302,-0.529342857142857,-1.1321999999999999,-2.2643999999999997,-0.5660999999999999,-1.6174285714285712,-1.1321999999999999,-1.7407999999999997,4.749942857142857
427b6f492f62468cb53ad6c040002b88,-0.917,0.28379999999999994,-1.834,-0.4585,-1.31,-0.917,0.0,0.4967142857142857
428111c5138a4a4c8131e5d2f258fa95,1.5239999999999998,-0.593,-1.186,-0.2965,-0.8471428571428571,-0.593,0.0,-0.593
428a7a141ea14071828d4011ea6c1091,0.0,0.0,0.0,0.0,0.0,0.3711,0.0,0.0
429091528c174175a468c0de6a7deea6,-0.17060000000000003,-0.17060000000000003,-0.34120000000000006,-0.08530000000000001,-0.24371428571428574,-0.051900000000000036,-0.34120000000000006,-0.17060000000000003
42923cf2f39a4bb49820a3fe12928ade,-1.167,-1.167,-2.334,-0.12140000000000004,-1.667142857142857,-1.167,-2.334,0.6413076923076924
4293153650e04742b310ac06cd3810e9,-0.2404,-0.2404,-0.0842285714285714,-0.0601,-0.3434285714285714,-0.2404,-0.4808,-0.2404
429e00f2242445c4b34e612ec99e85e5,-0.08380000000000001,-0.08380000000000001,-0.16760000000000003,-0.04190000000000001,-0.03420408163265306,-0.029133333333333334,0.0516,-0.08380000000000001
42a5a6e8af08402db9ce09603c856a5d,-0.2886,-0.2886,-0.5772,-0.1443,-0.4122857142857143,-0.2886,-0.5772,-0.2886
42b08cfe20c54e15ab6815c4a1d9d2cf,-0.07239999999999999,-0.07239999999999999,-0.14479999999999998,-0.036199999999999996,-0.10342857142857143,-0.07239999999999999,0.18819999999999998,-0.07239999999999999
42b0a99fe41e4809a552628314decebd,-0.17556666666666673,-0.13000000000000006,-0.8068000000000002,-0.20170000000000005,-0.5762857142857144,-0.20170000000000005,-0.8068000000000002,-0.20811428571428578
42b0b986cedd4da1baec612aea5dee43,-0.14300000000000002,-0.14300000000000002,-0.28600000000000003,-0.07150000000000001,-0.20428571428571432,-0.14300000000000002,-0.06240000000000005,-0.14300000000000002
42b57a678bda41d88dd6adfa2e5f8d5d,0.0,0.0,1.3805714285714286,0.0,0.0,0.46740000000000004,0.0,0.18714285714285714
42bb26c6f1704c9482a0a949801fee7f,0.0,0.0,0.0,0.0,3.682857142857143,0.0,0.0,0.0
42c58541871e4062bfc7c30f7fa266d5,-0.7028000000000001,-0.2886,-1.4056000000000002,-0.35140000000000005,-1.004,-0.7028000000000001,-1.4056000000000002,-0.4686571428571429
42c904a1bc8a4791a42ae78ac03682f6,0.0,0.0,0.0,0.0,0.0,0.15016666666666667,0.0664,0.0
42cf2edf73e04c69af82aa01d6756491,-0.2994,-0.2994,-0.5988,-0.1497,-0.42771428571428577,-0.2994,-0.25200000000000006,0.10959999999999996
42d1b66fa6ea43d1a808494b6fd1162b,-0.8124,-0.8124,-0.46422857142857143,-0.4062,-1.1605714285714286,-0.5647,-1.6248,-0.8124
42d9221a82654037aedacd9ea24dd709,-0.013000000000000001,-0.013000000000000001,-0.026000000000000002,-0.006500000000000001,-0.018571428571428572,0.03169999999999999,-0.026000000000000002,-0.013000000000000001
42d92c24440b4a2a853a9ba4f7939ad1,0.2308857142857143,-0.0274,-0.0548,-0.0137,-0.039142857142857146,0.11620000000000001,-0.0548,-0.0274
42de30f65a554db2b2928ab318de7390,0.09354285714285714,-0.0386,-0.0772,-0.0193,-0.055142857142857146,-0.0386,-0.0772,-0.0386
42e17b916ce44fbb9ffcf4793f654a75,-0.3572,-0.3572,-0.7144,-0.1786,-0.5102857142857143,-0.3572,-0.7144,-0.3572
42e511d82add46d4b0038ab71015f1b5,-0.18791428571428578,-0.6552,-1.3104,-0.3276,-0.27199999999999996,-0.22369999999999993,-1.3104,-0.6552
